XE,YE,ZE,Num_Solutions
-0.5224935158741776,-0.3084291924925965,0.23446975366490375,4
-0.5057993113000386,-0.3001249285579026,0.13121329544169613,4
-0.46954869341553096,-0.2820926409234849,0.03441307469648114,4
-0.41544979328260645,-0.25518201195129725,-0.05136967696951744,4
-0.34605175398149807,-0.22066107192403714,-0.12209287168990224,4
-0.2646246148518512,-0.18015644939011186,-0.1744240287304899,2
-0.17500522706338473,-0.13557672433906123,-0.20589730116051408,2
-0.08141646098267571,-0.08902249580992998,-0.2150296666924575,2
0.01173177570535025,-0.04268740155171197,-0.20139080777190177,4
0.10005033308441422,0.001245246305215374,-0.16562338816380695,0
0.17937763598670556,0.04070533903395274,-0.10941277060138477,4
0.24597577763833237,0.07383351494548837,-0.03540760240357954,4
0.2967066500272928,0.09906877261136193,0.052904988928876184,4
0.3291798117215652,0.11522202533482315,0.15136370934860782,4
0.34186512559779125,0.12153213097985652,0.2553291786606422,4
0.33416485898472037,0.11770175702951513,0.359902538366398,2
0.10375406637859172,0.0030876089456138723,0.7377032506687335,0
0.018187738591197183,-0.03947598650533646,0.7810194984509371,4
-0.07373158722279843,-0.08519977878718045,0.802692656779354,4
-0.16767266749351184,-0.1319292603515037,0.8017014852693565,4
-0.25920899347245974,-0.17746253551688038,0.7780926879757373,4
-0.3440273685625596,-0.21965407391165784,0.7329787126951393,4
-0.4181311463734727,-0.2565158079803188,0.6684853323661205,4
-0.478028552914199,-0.2863108108334875,0.5876514785341033,4
-0.5208972191710979,-0.3076351403362577,0.4942860467337137,4
-0.5447171712874161,-0.31948399293700397,0.39278842112659224,4
-0.5483660118399232,-0.32129905006470755,0.2879411752833807,4
-0.5316718072657842,-0.3129947861300137,0.18468471706017292,4
-0.49542118938127655,-0.29496249849559597,0.08788449631495815,4
-0.4413222892483518,-0.26805186952340826,0.0021017446489594027,4
-0.3719242499472436,-0.2335309294961482,-0.06862145007142523,4
-0.29049711081759655,-0.19302630696222287,-0.12095260711201306,2
-0.20087772302913032,-0.1484465819111723,-0.15242587954203712,2
-0.10728895694842125,-0.10189235338204104,-0.16155824507398053,2
-0.01414072026039509,-0.055557259123822936,-0.14791938615342481,4
0.07417783711866885,-0.011624611266895594,-0.11215196654532988,4
0.1535051400209599,0.027835481461841616,-0.05594134898290787,4
0.22010328167258694,0.06096365737337739,0.018063819214897636,4
0.2708341540615472,0.08619891503925087,0.1063764105473532,4
0.3033073157558197,0.10235216776271211,0.20483513096708522,4
0.31599262963204566,0.10866227340774548,0.3088006002791187,2
0.16400354669340136,0.03305774524293595,0.7332322066599128,4
0.08882210689421999,-0.004340054473131181,0.7961504799736354,0
0.0032557791068252573,-0.04690364992408161,0.839466727755839,4
-0.08866354670717017,-0.09262744220592549,0.8611398860842558,4
-0.18260462697788377,-0.13935692377024886,0.8601487145742586,4
-0.2741409529568315,-0.18489019893562544,0.8365399172806394,4
-0.3589593280469314,-0.22708173733040296,0.7914259420000411,4
-0.43306310585784447,-0.26394347139906393,0.7269325616710225,4
-0.49296051239857086,-0.2937384742522326,0.6460987078390054,4
-0.5358291786554698,-0.31506280375500284,0.5527332760386157,4
-0.5596491307717879,-0.32691165635574915,0.45123565043149444,4
-0.563297971324295,-0.32872671348345267,0.3463884045882827,4
-0.5466037667501561,-0.32042244954875887,0.2431319463650751,4
-0.5103531488656484,-0.3023901619143411,0.14633172561986013,4
-0.4562542487327239,-0.27547953294215344,0.06054897395386155,4
-0.38685620943161547,-0.24095859291489333,-0.010174220766523245,2
-0.30542907030196864,-0.20045397038096807,-0.06250537780711096,2
-0.2158096825135024,-0.15587424532991753,-0.09397865023713503,2
-0.12222091643279318,-0.1093200168007862,-0.10311101576907855,4
-0.029072679744767016,-0.06298492254256809,-0.08947215684852283,4
0.05924587763429662,-0.019052274685640913,-0.05370473724042807,4
0.138573180536588,0.020407818043096465,0.002505880321994114,0
0.20517132218821502,0.05353599395463224,0.07651104851979962,4
0.25590219457717533,0.07877125162050572,0.16482363985225518,4
0.2883753562714477,0.09492450434396693,0.26328236027198676,2
0.2219697167525834,0.061892085526538534,0.7143456206398598,4
0.16071571842338997,0.03142226787683143,0.7939012070668483,4
0.0855342786242084,-0.005975531839235796,0.856819480380571,4
-3.2049163186137486e-05,-0.048539127290186126,0.9001357281627745,4
-0.09195137497718175,-0.09426291957203012,0.9218088864911915,4
-0.18589245524789516,-0.14099240113635336,0.920817714981194,4
-0.277428781226843,-0.18652567630173,0.8972089176875748,4
-0.36224715631694293,-0.22871721469650752,0.8520949424069767,4
-0.43635093412785597,-0.26557894876516847,0.787601562077958,4
-0.49624834066858237,-0.2953739516183372,0.7067677082459407,4
-0.5391170069254811,-0.3166982811211074,0.6134022764455512,4
-0.5629369590417994,-0.3285471337218537,0.5119046508384297,4
-0.5665857995943064,-0.3303621908495572,0.40705740499521825,4
-0.5498915950201675,-0.32205792691486335,0.3038009467720104,4
-0.5136409771356598,-0.3040256392804456,0.20700072602679565,4
-0.4595420770027352,-0.2771150103082579,0.1212179743607969,4
-0.390144037701627,-0.24259407028099786,0.05049477964041227,2
-0.30871689857198004,-0.20208944774707258,-0.0018363774001754485,2
-0.21909751078351358,-0.15750972269602195,-0.03330964983019963,2
-0.12550874470280438,-0.11095549416689061,-0.042442015362142926,4
-0.032360508014778605,-0.0646203999086727,-0.028803156441587263,4
0.05595804936428536,-0.02068775205174536,0.0069642631665075005,4
0.1352853522665767,0.018772340676992003,0.06317488072892974,0
